EjV,k_tt,b_tt,eps_tt,cash_tt,maxof7_overJ,ktp_opti,btp_opti,consumption_opti,prob ib,prob is,prob fb2,prob fs,prob ibfb2,prob fbis2,prob none,kn ib,kn is,kn fb2,kn fs,kn ibfb2,kn fbis2,kn none,bn ib,bn is,bn fb2,bn fs,bn ibfb2,bn fbis2,bn none,cc ib,cc is,cc fb2,cc fs,cc ibfb2,cc fbis2,cc none,jV ib,jV is,jV fb2,jV fs,jV ibfb2,jV fbis2,jV none,btp_fb_opti,bn_fb ib,bn_fb is,bn_fb fb2,bn_fb fs,bn_fb ibfb2,bn_fb fbis2,bn_fb none,btp_ib_opti,bn_ib ib,bn_ib is,bn_ib fb2,bn_ib fs,bn_ib ibfb2,bn_ib fbis2,bn_ib none,btp_fs_opti,bn_fs ib,bn_fs is,bn_fs fb2,bn_fs fs,bn_fs ibfb2,bn_fs fbis2,bn_fs none,btp_il_opti,bn_il ib,bn_il is,bn_il fb2,bn_il fs,bn_il ibfb2,bn_il fbis2,bn_il none
-0.465894524,0,60.43943079,-0.0625,60.43943079,1,0,50,21.07838935,0.134731405,0.160497942,0.13456327,0.140914894,0.134321575,0.159999512,0.134971401,38.88888889,0,38.88888889,5.555555556,38.88888889,0,38.88888889,0,50,0,33.33333333,0,50,0,21.4445419,21.07838935,21.3705419,22.44940154,21.2645419,20.89838935,21.5505419,-3.368143258,-3.105646382,-3.37001632,-3.300833891,-3.372712957,-3.110311913,-3.365473694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,50,0,50,0,0,0,50,0
-0.465894524,0,60.43943079,0.998160172,60.43943079,1,0,50,21.07838935,0.134731405,0.160497942,0.13456327,0.140914894,0.134321575,0.159999512,0.134971401,38.88888889,0,38.88888889,5.555555556,38.88888889,0,38.88888889,0,50,0,33.33333333,0,50,0,21.4445419,21.07838935,21.3705419,22.44940154,21.2645419,20.89838935,21.5505419,-3.368143258,-3.105646382,-3.37001632,-3.300833891,-3.372712957,-3.110311913,-3.365473694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,50,0,50,0,0,0,50,0
-0.374027006,0,66.12252291,-1.123160172,66.12252291,1,0,50,26.76148147,0.134867173,0.159948585,0.134700063,0.141342775,0.134459846,0.159575849,0.13510571,44.44444444,0,44.44444444,5.555555556,44.44444444,0,44.44444444,0,50,0,38.88888889,0,50,0,21.57207846,26.76148147,21.49807846,22.7544147,21.39207846,26.58148147,21.67807846,-3.234786486,-2.978943437,-3.236646245,-3.164440119,-3.239323649,-2.982443035,-3.232135804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.88888889,0,0,0,50,0,50,0,0,0,50,0
-0.374027006,0,66.12252291,-0.0625,66.12252291,1,0,50,26.76148147,0.134867173,0.159948585,0.134700063,0.141342775,0.134459846,0.159575849,0.13510571,44.44444444,0,44.44444444,5.555555556,44.44444444,0,44.44444444,0,50,0,38.88888889,0,50,0,21.57207846,26.76148147,21.49807846,22.7544147,21.39207846,26.58148147,21.67807846,-3.234786486,-2.978943437,-3.236646245,-3.164440119,-3.239323649,-2.982443035,-3.232135804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.88888889,0,0,0,50,0,50,0,0,0,50,0
-0.374027006,0,66.12252291,0.998160172,66.12252291,1,0,50,26.76148147,0.134867173,0.159948585,0.134700063,0.141342775,0.134459846,0.159575849,0.13510571,44.44444444,0,44.44444444,5.555555556,44.44444444,0,44.44444444,0,50,0,38.88888889,0,50,0,21.57207846,26.76148147,21.49807846,22.7544147,21.39207846,26.58148147,21.67807846,-3.234786486,-2.978943437,-3.236646245,-3.164440119,-3.239323649,-2.982443035,-3.232135804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.88888889,0,0,0,50,0,50,0,0,0,50,0
-0.289467529,0,71.97610779,-1.123160172,71.97610779,1,5.555555556,50,27.05951079,0.135360341,0.158938077,0.135234638,0.141393748,0.135054069,0.15847923,0.135539897,44.44444444,5.555555556,44.44444444,5.555555556,44.44444444,5.555555556,44.44444444,0,50,0,44.44444444,0,48.44444444,0,27.42566334,27.05951079,27.35166334,23.22992063,27.24566334,28.23452434,27.53166334,-3.107965343,-2.867103954,-3.109358972,-3.042553153,-3.111363153,-2.871440645,-3.105976906,0,0,0,0,0,0,-1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,50,0,50,0,0,0,50,0
-0.289467529,0,71.97610779,-0.0625,71.97610779,1,5.555555556,50,27.05951079,0.135360341,0.158938077,0.135234638,0.141393748,0.135054069,0.15847923,0.135539897,44.44444444,5.555555556,44.44444444,5.555555556,44.44444444,5.555555556,44.44444444,0,50,0,44.44444444,0,48.44444444,0,27.42566334,27.05951079,27.35166334,23.22992063,27.24566334,28.23452434,27.53166334,-3.107965343,-2.867103954,-3.109358972,-3.042553153,-3.111363153,-2.871440645,-3.105976906,0,0,0,0,0,0,-1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,50,0,50,0,0,0,50,0
-0.289467529,0,71.97610779,0.998160172,71.97610779,1,5.555555556,50,27.05951079,0.135360341,0.158938077,0.135234638,0.141393748,0.135054069,0.15847923,0.135539897,44.44444444,5.555555556,44.44444444,5.555555556,44.44444444,5.555555556,44.44444444,0,50,0,44.44444444,0,48.44444444,0,27.42566334,27.05951079,27.35166334,23.22992063,27.24566334,28.23452434,27.53166334,-3.107965343,-2.867103954,-3.109358972,-3.042553153,-3.111363153,-2.871440645,-3.105976906,0,0,0,0,0,0,-1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,50,0,50,0,0,0,50,0
-0.210660278,0,78.00530021,-1.123160172,78.00530021,1,5.555555556,50,33.08870322,0.135900759,0.15775941,0.135777123,0.142065005,0.135599531,0.1568208,0.136077371,50,5.555555556,50,5.555555556,50,5.555555556,50,0,50,0,44.44444444,0,48.44444444,0,27.89930021,33.08870322,27.82530021,29.25911305,27.71930021,34.26371677,28.00530021,-2.988880491,-2.765161128,-2.990245739,-2.922340751,-2.992208974,-2.774112226,-2.986932416,0,0,0,0,0,0,-1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,50,0,50,0,0,0,50,0
-0.210660278,0,78.00530021,-0.0625,78.00530021,1,5.555555556,50,33.08870322,0.135900759,0.15775941,0.135777123,0.142065005,0.135599531,0.1568208,0.136077371,50,5.555555556,50,5.555555556,50,5.555555556,50,0,50,0,44.44444444,0,48.44444444,0,27.89930021,33.08870322,27.82530021,29.25911305,27.71930021,34.26371677,28.00530021,-2.988880491,-2.765161128,-2.990245739,-2.922340751,-2.992208974,-2.774112226,-2.986932416,0,0,0,0,0,0,-1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,50,0,50,0,0,0,50,0
-0.210660278,0,78.00530021,0.998160172,78.00530021,1,5.555555556,50,33.08870322,0.135900759,0.15775941,0.135777123,0.142065005,0.135599531,0.1568208,0.136077371,50,5.555555556,50,5.555555556,50,5.555555556,50,0,50,0,44.44444444,0,48.44444444,0,27.89930021,33.08870322,27.82530021,29.25911305,27.71930021,34.26371677,28.00530021,-2.988880491,-2.765161128,-2.990245739,-2.922340751,-2.992208974,-2.774112226,-2.986932416,0,0,0,0,0,0,-1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,50,0,50,0,0,0,50,0
-0.141177751,0,84.21536841,-1.123160172,84.21536841,1,11.11111111,50,33.74321586,0.136039229,0.157226534,0.135942006,0.143001979,0.13580242,0.155809658,0.136178174,50,11.11111111,50,5.555555556,50,11.11111111,50,0,50,0,50,0,46.88888889,0,34.10936841,33.74321586,34.03536841,30.0911023,33.92936841,36.27324296,34.21536841,-2.887649196,-2.670532641,-2.888721577,-2.812776421,-2.890262575,-2.68411145,-2.886117937,0,0,0,0,0,0,-3.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,0,50,0
-0.141177751,0,84.21536841,-0.0625,84.21536841,1,11.11111111,50,33.74321586,0.136039229,0.157226534,0.135942006,0.143001979,0.13580242,0.155809658,0.136178174,50,11.11111111,50,5.555555556,50,11.11111111,50,0,50,0,50,0,46.88888889,0,34.10936841,33.74321586,34.03536841,30.0911023,33.92936841,36.27324296,34.21536841,-2.887649196,-2.670532641,-2.888721577,-2.812776421,-2.890262575,-2.68411145,-2.886117937,0,0,0,0,0,0,-3.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,0,50,0
-0.141177751,0,84.21536841,0.998160172,84.21536841,1,11.11111111,50,33.74321586,0.136039229,0.157226534,0.135942006,0.143001979,0.13580242,0.155809658,0.136178174,50,11.11111111,50,5.555555556,50,11.11111111,50,0,50,0,50,0,46.88888889,0,34.10936841,33.74321586,34.03536841,30.0911023,33.92936841,36.27324296,34.21536841,-2.887649196,-2.670532641,-2.888721577,-2.812776421,-2.890262575,-2.68411145,-2.886117937,0,0,0,0,0,0,-3.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,0,50,0
-0.081040646,0,90.61173865,-1.123160172,90.61173865,1,11.11111111,50,40.1395861,0.135778974,0.157030238,0.135700033,0.144203882,0.135586733,0.155808309,0.135891831,50,11.11111111,50,11.11111111,50,16.66666667,50,0,50,0,50,0,45.33333333,0,40.50573865,40.1395861,40.43173865,30.93191699,40.32573865,38.46907119,40.61173865,-2.804245283,-2.586130263,-2.805117628,-2.713945619,-2.806370547,-2.597848148,-2.802999034,0,0,0,0,0,0,-4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,0,50,0
-0.081040646,0,90.61173865,-0.0625,90.61173865,1,11.11111111,50,40.1395861,0.135778974,0.157030238,0.135700033,0.144203882,0.135586733,0.155808309,0.135891831,50,11.11111111,50,11.11111111,50,16.66666667,50,0,50,0,50,0,45.33333333,0,40.50573865,40.1395861,40.43173865,30.93191699,40.32573865,38.46907119,40.61173865,-2.804245283,-2.586130263,-2.805117628,-2.713945619,-2.806370547,-2.597848148,-2.802999034,0,0,0,0,0,0,-4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,0,50,0
-0.081040646,0,90.61173865,0.998160172,90.61173865,1,11.11111111,50,40.1395861,0.135778974,0.157030238,0.135700033,0.144203882,0.135586733,0.155808309,0.135891831,50,11.11111111,50,11.11111111,50,16.66666667,50,0,50,0,50,0,45.33333333,0,40.50573865,40.1395861,40.43173865,30.93191699,40.32573865,38.46907119,40.61173865,-2.804245283,-2.586130263,-2.805117628,-2.713945619,-2.806370547,-2.597848148,-2.802999034,0,0,0,0,0,0,-4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,0,50,0
-0.026926045,0,97.2,-1.123160172,97.2,1,16.66666667,50,41.17229189,0.135163412,0.157617236,0.135097836,0.145918032,0.135003742,0.155942557,0.135257185,50,16.66666667,50,11.11111111,50,22.22222222,50,0,50,0,50,0,43.77777778,0,47.094,41.17229189,47.02,37.52017834,46.914,40.85679054,47.2,-2.733436508,-2.502908961,-2.734164426,-2.618595706,-2.735209519,-2.518931691,-2.732396202,0,0,0,0,0,0,-6.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,0,50,0
-0.026926045,0,97.2,-0.0625,97.2,1,16.66666667,50,41.17229189,0.135163412,0.157617236,0.135097836,0.145918032,0.135003742,0.155942557,0.135257185,50,16.66666667,50,11.11111111,50,22.22222222,50,0,50,0,50,0,43.77777778,0,47.094,41.17229189,47.02,37.52017834,46.914,40.85679054,47.2,-2.733436508,-2.502908961,-2.734164426,-2.618595706,-2.735209519,-2.518931691,-2.732396202,0,0,0,0,0,0,-6.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,0,50,0
-0.026926045,0,97.2,0.998160172,97.2,1,16.66666667,50,41.17229189,0.135163412,0.157617236,0.135097836,0.145918032,0.135003742,0.155942557,0.135257185,50,16.66666667,50,11.11111111,50,22.22222222,50,0,50,0,50,0,43.77777778,0,47.094,41.17229189,47.02,37.52017834,46.914,40.85679054,47.2,-2.733436508,-2.502908961,-2.734164426,-2.618595706,-2.735209519,-2.518931691,-2.732396202,0,0,0,0,0,0,-6.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,0,50,0
-20.64993838,1.990694028,-1.879215163,-1.123160172,0.240647314,6,0.106954362,0,0.133692952,0.29918586,5.77E-05,0.097414806,0.123537968,5.77E-05,5.77E-05,0.479688276,0.228476171,0,0,0,0,0,0.106954362,-0.215681506,0,0,0,0,0,0,0.074804063,0.001,0.060647314,0.074647314,0.001,0.001,0.133692952,-31.1820016,-44.01243484,-32.86513176,-32.50877627,-44.01243484,-44.01243484,-30.47389437,0,0,0,0,0,0,0,0,0,-0.215681506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.79295994,1.990694028,-1.879215163,-0.0625,0.69505613,0,1.999078713,-1.887130305,0.065450681,0.830821667,0.006592132,0.016160391,0.012548965,0.096243007,0.00221639,0.035417448,1.999078713,0.284704086,0.529824764,0.352704086,1.534628879,0.145222958,0.540599212,-1.887130305,0,-0.148350934,0,-1.448689662,-0.040662428,0,0.065450681,0.142352043,0.114456918,0.176352043,0.045438139,0.137253405,0.154456918,-21.35053169,-28.60533926,-27.26030961,-27.63969721,-24.58383997,-30.24033476,-26.08334757,0,0,0,-0.148350934,0,-0.429696086,-0.040662428,0,-1.887130305,-1.887130305,0,0,0,-1.018993576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.832835174,1.990694028,-1.879215163,0.998160172,2.007514716,0,2.419937634,-1.20351565,0.422558826,0.216122187,0.061113568,0.187065029,0.093707356,0.186072115,0.075047112,0.180872633,2.419937634,1.546235303,1.879916572,1.63690197,2.152831039,1.833407982,1.784457525,-1.20351565,0,-0.52637664,0,-1.007524926,-0.513354235,0,0.422558826,0.193279413,0.406114381,0.204612746,0.410208699,0.173279413,0.223057191,-16.15424116,-18.04890619,-16.3708226,-17.40774202,-16.37880558,-17.74083294,-16.4213174,0,0,0,-0.52637664,0,-0.602792691,-0.513354235,0,-1.20351565,-1.20351565,0,0,0,-0.404732235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.807876484,1.990694028,1.990694028,-1.123160172,4.110556504,1,0,3.82248982,0.853901445,0.135415851,0.209319468,0.121430153,0.135702973,0.068543546,0.175193243,0.154394766,3.397564026,0,3.465651972,2.19142028,4.782778722,0.538225149,3.653828004,0,3.82248982,0,1.20732648,-1.858906663,3.468474557,0,0.606992478,0.853901445,0.464904533,0.584378741,0.614664628,0.425912584,0.4567285,-11.04269744,-10.38943062,-11.20621425,-11.03952036,-12.0640192,-10.65638867,-10.84595397,0,0,0,0,0,-1.339178042,-0.150703042,0,0,0,0,0,0,-0.519728621,0,0,0,0,0,0,1.20732648,0,0,0,3.82248982,0,3.82248982,0,0,0,3.619177599,0
-5.181695932,1.990694028,1.990694028,-0.0625,4.56496532,1,1.909762365,2.035488387,0.795734319,0.134672152,0.202607251,0.123582358,0.149057668,0.067128803,0.1668754,0.156076367,3.783095618,1.909762365,3.866313508,1.955095698,5.351037242,1.210004144,4.057746951,0,2.035488387,0,1.963513471,-1.655254187,2.685091012,0,0.675869702,0.795734319,0.518651812,0.543082138,0.355782928,0.837821298,0.507218369,-10.14642973,-9.533790641,-10.27533301,-9.994194818,-11.19077491,-9.824823575,-9.925176585,0,0,0,0,0,-1.498290428,-0.33880116,0,0,0,0,0,0,-0.156963759,0,0,0,0,0,0,1.963513471,0,0,0,2.035488387,0,2.035488387,0,0,0,3.023892173,0
-4.25420171,1.990694028,1.990694028,0.998160172,5.877423907,1,1.869807969,2.65720488,1.662051528,0.137542656,0.160836924,0.145971862,0.149627749,0.105635036,0.154135278,0.146250495,4.896617696,1.869807969,4.186279215,3.173013281,6.992325321,2.393616991,4.571329705,-0.513600789,2.65720488,0,0.874059392,-2.717683775,1.673569647,0,1.27637055,1.662051528,1.511144692,1.69227375,0.898627199,1.787104285,1.306094201,-8.779108215,-8.544422928,-8.68988854,-8.652783556,-9.175024211,-8.608263394,-8.687028057,0,0,0,0,0,-1.95785109,-0.670212758,0,0,-0.513600789,0,0,0,-0.759832685,0,0,0,0,0,0,0.874059392,0,0,0,2.65720488,0,2.65720488,0,0,0,2.343782404,0
-3.541017391,1.990694028,5.976700494,-1.123160172,8.096562971,1,0,7.787680475,1.73968066,0.125872094,0.17669544,0.131960344,0.136760071,0.127400798,0.163616598,0.137694654,6.779389744,0,5.816829423,2.64352099,4.883728916,0,5.397708647,-0.711082658,7.787680475,0,3.034174648,0,7.608620475,0,1.767140902,1.73968066,2.099733548,2.349796436,2.926834054,1.69968066,2.698854324,-7.886778402,-7.378036442,-7.815925617,-7.762335677,-7.868670786,-7.493388989,-7.752119928,0,0,0,0,0,0,0,0,0,-0.711082658,0,0,0,0,0,0,0,0,0,0,3.034174648,0,0,0,7.787680475,0,7.787680475,0,0,0,7.608620475,0
-3.422884513,1.990694028,5.976700494,-0.0625,8.550971787,1,0,8.239716267,1.840660397,0.125642901,0.175370524,0.13146411,0.136623042,0.125436758,0.169475092,0.135987573,7.164921337,0,6.150714037,2.794990596,5.167858176,1.190759295,5.700647858,-0.751520638,8.239716267,0,3.208028095,0,6.672713365,0,1.867634999,1.840660397,2.22025775,2.484436085,3.097113611,1.724826133,2.850323929,-7.719694374,-7.219508492,-7.651759185,-7.594021589,-7.722157447,-7.270801062,-7.601014758,0,0,0,0,0,0,-0.333412603,0,0,-0.751520638,0,0,0,0,0,0,0,0,0,0,3.208028095,0,0,0,8.239716267,0,8.239716267,0,0,0,7.006125967,0
-3.103879415,1.990694028,5.976700494,0.998160172,9.863430373,1,1.06615893,7.27262545,2.843090481,0.125887025,0.176192013,0.130924466,0.141599162,0.115922638,0.173762862,0.135711833,8.278443414,1.06615893,7.115065328,2.154984527,5.555555556,1.383629553,7.671556957,-0.868316731,7.27262545,0,5.194231039,0,6.590520036,0,2.157889798,2.843090481,2.568365045,2.514148615,4.021874817,2.913496376,2.191873416,-7.258433731,-6.754149475,-7.199580204,-7.082010652,-7.382126465,-6.774973789,-7.145710407,0,0,0,0,0,0,-0.387416275,0,0,-0.868316731,0,0,0,0,0,0,0,0,0,0,5.194231039,0,0,0,7.27262545,0,7.27262545,0,0,0,6.97793631,0
-2.671599888,1.990694028,10.08228715,-1.123160172,12.20214963,1,1.326016626,9.045201409,3.536044335,0.126264873,0.167554103,0.135364731,0.143621568,0.12420127,0.164569868,0.138423586,10.26267023,1.326016626,8.83347912,2.674699918,11.11111111,1.727312311,8.134766421,-1.076440078,9.045201409,-0.27481935,5.372431974,-2.330864198,8.227553662,0,2.675105728,3.536044335,3.428060189,4.160644317,2.83540803,3.637186087,4.06738321,-6.632381661,-6.207995011,-6.527995195,-6.4391817,-6.657099377,-6.234951652,-6.494476793,0,0,0,-0.27481935,0,-2.330864198,-0.483647447,0,0,-1.076440078,0,0,0,0,0,0,0,0,0,0,5.372431974,0,0,0,9.045201409,0,9.045201409,0,0,0,8.711201109,0
-2.602309554,1.990694028,10.08228715,-0.0625,12.65655845,1,1.376506494,9.389609632,3.670683984,0.127253984,0.167572391,0.134078847,0.141665904,0.125820064,0.164411267,0.139197544,10.64820183,1.376506494,9.167363734,2.775679655,11.11111111,1.794089234,8.437705631,-2.233756117,9.389609632,-0.570413743,5.575260996,-2.330864198,8.545626261,0,3.648843029,3.670683984,3.806070797,4.317723908,3.289816846,3.777797656,4.218852816,-6.521198767,-6.10835305,-6.442834157,-6.360268964,-6.53819698,-6.136919692,-6.38663505,0,0,0,-0.570413743,0,-2.330864198,-0.502344986,0,0,-2.233756117,0,0,0,0,0,0,0,0,0,0,5.575260996,0,0,0,9.389609632,0,9.389609632,0,0,0,9.047971246,0
-2.430310279,1.990694028,10.08228715,0.998160172,13.96901703,1,1.522335226,10.38435602,4.059560602,0.128148094,0.171065814,0.131591552,0.139195853,0.126770737,0.16724426,0.13598369,11.11111111,1.522335226,10.13171502,3.067337119,11.11111111,1.986959492,9.312678022,-1.165432099,10.38435602,-0.315208912,6.161087418,-1.165432099,9.46430807,0,3.663111629,4.059560602,3.931874232,4.771413295,3.587090677,4.183922833,4.656339011,-6.263657995,-5.830365323,-6.223883637,-6.139614932,-6.279867515,-5.864254801,-6.174635435,0,0,0,-0.315208912,0,-1.165432099,-0.556348658,0,0,-1.165432099,0,0,0,0,0,0,0,0,0,0,6.161087418,0,0,0,10.38435602,0,10.38435602,0,0,0,10.02065673,0
-2.151614143,1.990694028,14.31104141,-1.123160172,16.43090389,1,1.79587821,12.2502839,4.78900856,0.132633244,0.166306428,0.131585889,0.141425479,0.13041137,0.16403428,0.133603309,11.11111111,1.79587821,11.94062831,1.807211543,11.11111111,2.348742149,10.95393593,0,12.2502839,0,9.956530797,0,11.18755534,0,5.21379278,4.78900856,4.310275584,4.819230783,5.03379278,4.945725338,5.476967964,-5.811638052,-5.472271637,-5.823530009,-5.715360298,-5.836978927,-5.492906541,-5.800707148,0,0,0,0,0,0,-0.657647802,0,0,0,0,0,0,0,0,0,0,0,0,0,9.956530797,0,0,0,12.2502839,0,12.2502839,0,0,0,11.84520314,0
-2.106667804,1.990694028,14.31104141,-0.0625,16.88531271,1,1.846368079,12.59469212,4.92364821,0.132193182,0.165916918,0.132201693,0.142413109,0.130191761,0.163337988,0.13374535,11.11111111,1.846368079,12.27451292,1.857701412,11.11111111,2.415519072,11.25687514,0,12.59469212,0,10.23469631,0,11.50562794,0,5.668201596,4.92364821,4.430799786,4.953870432,5.488201596,5.086336907,5.628437569,-5.752076499,-5.411242276,-5.751979929,-5.640374945,-5.774960355,-5.434740629,-5.734566597,0,0,0,0,0,0,-0.67634534,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23469631,0,0,0,12.59469212,0,12.59469212,0,0,0,12.18197328,0
-1.991399403,1.990694028,14.31104141,0.998160172,18.19777129,1,1.99219681,13.58943851,5.312524828,0.130333644,0.166554396,0.133625027,0.141438451,0.128799772,0.163579269,0.135669439,11.11111111,1.99219681,13.23886421,4.007060287,11.11111111,0,12.13184753,0,13.58943851,-0.411875775,8.048625816,0,15.13463832,0,6.980660182,5.312524828,5.137683889,6.233204892,6.800660182,5.916590431,6.065923764,-5.607889108,-5.240052651,-5.570479231,-5.485238618,-5.625647028,-5.267089042,-5.547703596,0,0,0,-0.411875775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.048625816,0,0,0,13.58943851,0,13.58943851,0,0,0,15.13463832,0
-1.799251058,1.990694028,18.6666583,-1.123160172,20.78652078,1,0,17.49545872,6.839506926,0.128784889,0.166577383,0.132876329,0.141644688,0.128984129,0.164727373,0.136405208,16.66666667,0,15.14099197,2.291168975,16.66666667,0,13.85768052,-1.748148148,17.49545872,-0.942106167,12.62281361,-3.496296296,17.34197872,0,5.380662672,6.839506926,6.28617878,6.109783935,6.879408377,6.779506926,6.92884026,-5.349846204,-4.963871484,-5.302933175,-5.207078845,-5.347527383,-4.9806237,-5.263616544,0,0,0,-0.942106167,0,-3.496296296,0,0,0,-1.748148148,0,0,0,0,0,0,0,0,0,0,12.62281361,0,0,0,17.49545872,0,17.49545872,0,0,0,17.34197872,0
-1.766962394,1.990694028,18.6666583,-0.0625,21.2409296,1,0,17.88291797,6.990976532,0.129736682,0.166086192,0.132646167,0.141717513,0.129485984,0.164261872,0.136065588,16.66666667,0,15.47487658,2.341658844,16.66666667,0,14.16061973,-1.748148148,17.88291797,-0.96288121,12.90097912,-1.748148148,17.72943797,0,5.835071488,6.990976532,6.424799709,6.244423584,5.811040061,6.930976532,7.080309865,-5.292407663,-4.921907646,-5.259140199,-5.159914374,-5.295309007,-4.938475068,-5.220962418,0,0,0,-0.96288121,0,-1.748148148,0,0,0,-1.748148148,0,0,0,0,0,0,0,0,0,0,12.90097912,0,0,0,17.88291797,0,17.88291797,0,0,0,17.72943797,0
-1.676085731,1.990694028,18.6666583,0.998160172,22.55338818,1,0,19.00200766,7.428462727,0.132335497,0.164781289,0.132289389,0.14200934,0.130379022,0.163024931,0.135180532,16.66666667,0,16.43922788,2.487487576,16.66666667,0,15.03559212,0,19.00200766,-0.511442645,13.70439822,0,18.84852766,0,5.780721515,7.428462727,6.379667837,6.633300202,5.600721515,7.368462727,7.51779606,-5.132105155,-4.803187057,-5.132627872,-5.026276419,-5.154447024,-4.819260954,-5.10019893,0,0,0,-0.511442645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.70439822,0,0,0,19.00200766,0,19.00200766,0,0,0,18.84852766,0
-1.508982269,1.990694028,23.1529437,-1.123160172,25.27280617,1,0,21.32076473,8.334935391,0.134234772,0.163263768,0.132445249,0.140061249,0.132989449,0.161822217,0.135183296,16.66666667,0,18.43736654,5.579290261,16.66666667,0,16.84853745,0,21.32076473,-1.147213918,11.20662441,0,21.16728473,0,8.500139507,8.334935391,7.65475489,8.678895961,8.320139507,8.274935391,8.424268725,-4.870857695,-4.577192486,-4.890989118,-4.807123407,-4.884838448,-4.590495674,-4.86029573,0,0,0,-1.147213918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.20662441,0,0,0,21.32076473,0,21.32076473,0,0,0,21.16728473,0
-1.485418953,1.990694028,23.1529437,-0.0625,25.72721499,1,0,21.70822398,8.486404997,0.13423002,0.163214063,0.132228206,0.139841289,0.133060617,0.161786278,0.135639527,16.66666667,0,18.77125116,5.680269998,16.66666667,0,17.15147666,0,21.70822398,-1.167988961,11.40945343,0,21.55474398,0,8.954548323,8.486404997,7.793375819,8.835975552,8.774548323,8.426404997,8.57573833,-4.837088727,-4.543827149,-4.859627169,-4.775658866,-4.850213877,-4.55700678,-4.821419818,0,0,0,-1.167988961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.40945343,0,0,0,21.70822398,0,21.70822398,0,0,0,21.55474398,0
-1.421838507,1.990694028,23.1529437,0.998160172,27.03967358,1,0,22.82731367,8.923891192,0.133855047,0.163591556,0.132146663,0.140113185,0.132866317,0.162196683,0.135230548,16.66666667,0,19.73560245,2.985963731,16.66666667,0,18.02644905,0,22.82731367,-1.841989562,13.70889126,0,22.67383367,0,10.26700691,8.923891192,8.728591652,10.61675993,10.08700691,8.863891192,9.013224525,-4.750058891,-4.449135895,-4.76932652,-4.681519262,-4.761179879,-4.461980566,-4.73472348,0,0,0,-1.841989562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.70889126,0,0,0,22.82731367,0,22.82731367,0,0,0,22.67383367,0
-1.295269237,1.990694028,27.77381765,-1.123160172,29.89368013,1,0,25.26082992,9.87522671,0.13121625,0.165032957,0.1329997,0.140490496,0.131141454,0.163936429,0.135182714,22.22222222,0,17.46610588,3.30307557,22.22222222,0,19.92912009,0,25.26082992,0,18.19774434,-2.330864198,25.10734992,0,7.565457908,9.87522671,12.24757425,8.80820152,9.415827418,9.81522671,9.964560043,-4.598216199,-4.254268492,-4.577965973,-4.495776525,-4.599071467,-4.264268202,-4.553545335,0,0,0,0,0,-2.330864198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.19774434,0,0,0,25.26082992,0,25.26082992,0,0,0,25.10734992,0
